player_id,season,week,rush_attempt,rec_attempt,pass_attempt,rec_air_yards,lag_yards_per_rush_attempt,lag_yards_per_target,lag_yards_per_pass_attempt,lag_yards_per_rush_attempt_shrunk,lag_yards_per_target_shrunk,lag_yards_per_pass_attempt_shrunk,lag_avg_depth_of_target_shrunk,lag_rec_air_yards
00-0030280,2013,13.0,1.0,2.0,0.0,-10.0,3.0,0.0,0.0,4.199253208839066,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030280,2013,14.0,11.0,2.0,0.0,4.0,20.0,9.0,0.0,5.005701661141699,7.698013378481804,7.0964572513420325,3.875602962197125,-10.0
00-0030280,2013,15.0,9.0,2.0,0.0,-5.0,2.727272727272727,8.5,0.0,3.7168692887679113,7.693062883432298,7.0964572513420325,6.133970429444316,4.0
00-0030280,2013,16.0,1.0,0.0,0.0,0.0,3.7777777777777777,4.0,0.0,4.110050378676036,7.648508427986754,7.0964572513420325,4.682162771928264,-5.0
00-0030280,2013,17.0,27.0,4.0,0.0,-23.0,2.0,0.0,0.0,4.1518150645859695,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030280,2013,18.0,18.0,7.0,0.0,4.0,3.0,1.25,0.0,3.5369650033530204,7.558817168888845,7.0964572513420325,1.34471139132425,-23.0
00-0030280,2014,1.0,1.0,1.0,0.0,-4.0,3.7222222222222223,4.714285714285714,0.0,4.005259287534372,7.584534794460503,7.0964572513420325,3.3953874078252646,4.0
00-0030280,2014,2.0,22.0,9.0,0.0,13.0,3.0,3.0,0.0,4.199253208839066,7.66168508683246,7.0964572513420325,5.7750611837913866,-4.0
00-0030280,2014,3.0,32.0,1.0,0.0,3.0,3.590909090909091,2.888888888888889,0.0,3.909702508645857,7.478462691164231,7.0964572513420325,3.562763498127216,13.0
00-0030280,2014,4.0,16.0,2.0,0.0,-3.0,4.125,0.0,0.0,4.176656288578961,7.646759713698131,7.0964572513420325,7.121430372797512,3.0
00-0030280,2014,5.0,2.0,1.0,0.0,1.0,6.6875,6.0,0.0,5.335924715498722,7.668310408184774,7.0964572513420325,5.00478669582072,-3.0
00-0030280,2014,7.0,10.0,1.0,0.0,5.0,3.0,0.0,0.0,4.144939408039437,7.646759713698131,7.0964572513420325,6.736753461652905,1.0
00-0030280,2014,8.0,16.0,1.0,0.0,-7.0,2.5,11.0,0.0,3.674212134942341,7.701486081857335,7.0964572513420325,7.506107283942119,5.0
00-0030280,2014,9.0,3.0,0.0,0.0,0.0,3.0625,0.0,0.0,3.728389593767915,7.646759713698131,7.0964572513420325,5.198045817074475,-7.0
00-0030280,2014,10.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,4.095332158919326,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030280,2014,11.0,5.0,1.0,0.0,-4.0,0.25,5.0,0.0,3.5930360351121986,7.671635335588679,7.0964572513420325,7.121430372797512,3.0
00-0030280,2014,12.0,2.0,1.0,0.0,9.0,2.0,8.0,0.0,3.8086239997810662,7.686560708723007,7.0964572513420325,5.7750611837913866,-4.0
00-0030280,2014,14.0,1.0,3.0,0.0,-9.0,1.0,0.0,0.0,3.963780665584346,7.646759713698131,7.0964572513420325,8.275461106231333,9.0
00-0030280,2014,15.0,9.0,2.0,0.0,5.0,4.0,1.0,0.0,4.246691353092161,7.586200504696179,7.0964572513420325,3.476167521238598,-9.0
00-0030280,2014,16.0,2.0,1.0,0.0,0.0,1.2222222222222223,35.0,0.0,3.319131030069079,7.955439121056061,7.0964572513420325,6.295282391390544,5.0
00-0030280,2014,17.0,9.0,0.0,0.0,0.0,1.0,9.0,0.0,3.963780665584346,7.691535833101116,7.0964572513420325,6.544415006080601,0.0
00-0030280,2015,1.0,6.0,1.0,0.0,-3.0,2.5555555555555554,0.0,0.0,3.731784603255317,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030280,2015,2.0,3.0,1.0,0.0,7.0,2.6666666666666665,12.0,0.0,3.8926488869907168,7.706461206235445,7.0964572513420325,5.9673996393636894,-3.0
00-0030280,2015,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.095332158919326,7.646759713698131,7.0964572513420325,7.890784195086726,7.0
00-0030280,2015,6.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,3.963780665584346,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030280,2015,7.0,1.0,0.0,0.0,0.0,2.6,12.0,0.0,3.928240830632282,7.706461206235445,7.0964572513420325,6.929091917225208,2.0
00-0030280,2015,8.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,4.1518150645859695,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030280,2015,12.0,1.0,0.0,0.0,0.0,2.25,0.0,0.0,3.92526080890593,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030280,2015,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.104376920332873,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030280,2015,15.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,4.3415676415983535,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030280,2015,18.0,4.0,0.0,0.0,0.0,2.8,0.0,0.0,3.968113107582687,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030280,2015,19.0,6.0,3.0,0.0,6.0,3.0,0.0,0.0,4.049845099078579,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030280,2016,4.0,1.0,3.0,0.0,5.0,5.0,4.333333333333333,0.0,4.429457002447665,7.6354615884400205,7.0964572513420325,5.559741537938046,6.0
00-0030280,2016,7.0,2.0,0.0,0.0,0.0,-2.0,4.666666666666667,0.0,3.962062487573585,7.640387696814405,7.0964572513420325,5.420836603491416,5.0
00-0030280,2016,8.0,3.0,2.0,0.0,-2.0,0.5,0.0,0.0,3.918490979970574,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030280,2016,9.0,3.0,1.0,0.0,3.0,1.3333333333333333,2.0,0.0,3.8786951527520857,7.628706447788734,7.0964572513420325,5.166098657766948,-2.0
00-0030280,2016,12.0,3.0,0.0,0.0,0.0,3.3333333333333335,7.0,0.0,4.138659560152774,7.681585584344897,7.0964572513420325,7.121430372797512,3.0
00-0030280,2016,17.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,3.9653499552189815,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030282,2013,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030282,2013,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.1518150645859695,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030282,2013,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.258976728496787,7.65670996245435,7.0964572513420325,6.929091917225208,2.0
00-0030282,2013,8.0,14.0,0.0,0.0,0.0,3.5,0.0,0.0,4.190229093653209,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030282,2013,10.0,2.0,0.0,0.0,0.0,2.7142857142857144,0.0,0.0,3.6244220989587443,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030282,2013,12.0,5.0,1.0,0.0,-3.0,3.0,0.0,0.0,4.144939408039437,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030282,2013,13.0,3.0,3.0,0.0,26.0,2.0,1.0,0.0,3.8086239997810662,7.651734838076241,7.0964572513420325,5.9673996393636894,-3.0
00-0030282,2013,14.0,2.0,3.0,0.0,2.0,5.0,15.0,0.0,4.355296566320013,7.793097056420317,7.0964572513420325,8.337840226870643,26.0
00-0030282,2013,15.0,3.0,0.0,0.0,0.0,4.5,5.333333333333333,0.0,4.280808464880754,7.650239913563174,7.0964572513420325,5.004121800151527,2.0
00-0030282,2013,16.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.9653499552189815,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030282,2013,17.0,2.0,1.0,0.0,-2.0,7.5,0.0,0.0,4.55254657856339,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030282,2014,1.0,1.0,3.0,0.0,2.0,3.5,7.0,0.0,4.190229093653209,7.681585584344897,7.0964572513420325,6.159738094935993,-2.0
00-0030282,2014,3.0,1.0,0.0,0.0,0.0,5.0,7.0,0.0,4.294129497345257,7.674870455435095,7.0964572513420325,5.004121800151527,2.0
00-0030282,2014,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.1518150645859695,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030282,2014,6.0,3.0,2.0,0.0,15.0,6.0,0.0,0.0,4.3415676415983535,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030282,2014,7.0,12.0,2.0,0.0,6.0,3.3333333333333335,0.0,0.0,4.138659560152774,7.6089044675907145,7.0964572513420325,7.908402010852823,15.0
00-0030282,2014,11.0,2.0,1.0,0.0,3.0,3.3333333333333335,9.5,0.0,3.912726973626833,7.702963873531308,7.0964572513420325,6.456594353336772,6.0
00-0030282,2014,12.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,4.144939408039437,7.666660211210569,7.0964572513420325,7.121430372797512,3.0
00-0030282,2014,13.0,0.0,2.0,0.0,2.0,2.8,0.0,0.0,3.968113107582687,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030282,2014,14.0,6.0,1.0,0.0,6.0,0.0,1.5,0.0,4.258976728496787,7.623755952739229,7.0964572513420325,5.81134650555186,2.0
00-0030282,2014,15.0,14.0,0.0,0.0,0.0,3.1666666666666665,7.0,0.0,4.0076791974457775,7.681585584344897,7.0964572513420325,7.698445739514423,6.0
00-0030282,2014,16.0,11.0,3.0,0.0,-5.0,4.357142857142857,0.0,0.0,4.29930309203688,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030282,2014,17.0,7.0,1.0,0.0,3.0,1.7272727272727273,8.333333333333334,0.0,3.3629448756334868,7.694574888932632,7.0964572513420325,4.031787259025117,-5.0
00-0030282,2014,18.0,3.0,0.0,0.0,0.0,3.7142857142857144,0.0,0.0,4.118178151418609,7.646759713698131,7.0964572513420325,7.121430372797512,3.0
00-0030282,2015,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8353677515186377,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030282,2015,5.0,4.0,1.0,0.0,3.0,1.5,0.0,0.0,3.8006765187332805,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030282,2015,12.0,1.0,0.0,0.0,0.0,4.75,0.0,0.0,4.340541776148093,7.646759713698131,7.0964572513420325,7.121430372797512,3.0
00-0030282,2015,13.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,4.1518150645859695,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030282,2015,14.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,4.2073467692851185,7.646759713698131,7.0964572513420325,6.736753461652905,1.0
00-0030282,2015,15.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.056938776079777,7.666660211210569,7.0964572513420325,7.313768828369815,4.0
00-0030282,2016,5.0,2.0,0.0,0.0,0.0,5.5,0.0,0.0,4.371387836108299,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030282,2016,6.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.782621923129256,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030287,2013,1.0,0.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030287,2013,2.0,4.0,2.0,0.0,16.0,0.0,4.333333333333333,0.0,4.258976728496787,7.6354615884400205,7.0964572513420325,7.504410620190865,20.0
00-0030287,2013,3.0,3.0,6.0,0.0,23.0,5.0,21.0,0.0,4.38206987287231,7.816825259669923,7.0964572513420325,8.06971397279905,16.0
00-0030287,2013,4.0,4.0,6.0,0.0,16.0,6.333333333333333,6.0,0.0,4.528606171253805,7.635916031326817,7.0964572513420325,5.591192669729143,23.0
00-0030287,2013,5.0,7.0,4.0,0.0,20.0,7.25,3.6666666666666665,0.0,4.755822743390258,7.567954866278273,7.0964572513420325,4.904862196698056,16.0
00-0030287,2013,6.0,7.0,5.0,0.0,11.0,7.428571428571429,7.75,0.0,5.07829339068081,7.686268149281002,7.0964572513420325,6.589145760297459,20.0
00-0030287,2013,7.0,3.0,5.0,0.0,12.0,8.0,7.2,0.0,5.2260034274903795,7.673164402211338,7.0964572513420325,4.894520196176102,11.0
00-0030287,2013,8.0,15.0,2.0,0.0,3.0,1.0,2.0,0.0,3.8353677515186377,7.546335133918655,7.0964572513420325,5.0032256756281726,12.0
00-0030287,2013,10.0,11.0,4.0,0.0,41.0,10.266666666666667,4.0,0.0,6.827823274819257,7.648508427986754,7.0964572513420325,5.972658467498088,3.0
00-0030287,2013,11.0,9.0,2.0,0.0,0.0,5.0,4.5,0.0,4.5212429549825135,7.622542659084923,7.0964572513420325,9.150381149796,41.0
00-0030287,2013,12.0,10.0,2.0,0.0,8.0,0.3333333333333333,5.0,0.0,3.04402864794492,7.658409418085764,7.0964572513420325,5.488722581659404,0.0
00-0030287,2013,14.0,11.0,2.0,0.0,-8.0,5.0,10.5,0.0,4.505326873529848,7.712864863630318,7.0964572513420325,6.779218277229228,8.0
00-0030287,2013,15.0,10.0,5.0,0.0,54.0,4.181818181818182,8.5,0.0,4.231668435145257,7.693062883432298,7.0964572513420325,4.19822688608958,-8.0
00-0030287,2013,16.0,15.0,3.0,0.0,0.0,7.1,17.4,0.0,5.203463253943354,7.921944890016216,7.0964572513420325,9.568855812615158,54.0
00-0030287,2013,17.0,9.0,6.0,0.0,32.0,4.266666666666667,2.6666666666666665,0.0,4.262264892718383,7.6108310465681,7.0964572513420325,4.726311931258267,0.0
00-0030287,2015,1.0,12.0,3.0,0.0,5.0,3.3333333333333335,2.0,0.0,3.9724991876139564,7.519411176957885,7.0964572513420325,6.473617563626254,32.0
00-0030287,2015,5.0,3.0,0.0,0.0,0.0,5.75,2.3333333333333335,0.0,4.816714670517342,7.605904938193715,7.0964572513420325,5.420836603491416,5.0
00-0030287,2015,6.0,1.0,2.0,0.0,25.0,21.0,0.0,0.0,6.435011825525514,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030287,2015,7.0,5.0,4.0,0.0,6.0,7.0,23.5,0.0,4.38900578585145,7.841577734917447,7.0964572513420325,9.521521630315103,25.0
00-0030287,2015,8.0,3.0,1.0,0.0,-3.0,4.2,7.0,0.0,4.247219046235523,7.671562266928061,7.0964572513420325,4.881655500631763,6.0
00-0030287,2015,10.0,5.0,4.0,0.0,23.0,0.0,0.0,0.0,3.705385547818294,7.646759713698131,7.0964572513420325,5.9673996393636894,-3.0
00-0030287,2015,11.0,2.0,2.0,0.0,7.0,12.2,6.75,0.0,5.8421101242517315,7.666660306143747,7.0964572513420325,6.955036530225822,23.0
00-0030287,2015,12.0,5.0,5.0,0.0,14.0,1.0,2.5,0.0,3.963780665584346,7.633656942838239,7.0964572513420325,6.617906315282999,7.0
00-0030287,2015,16.0,7.0,1.0,0.0,2.0,4.8,4.4,0.0,4.366835877086739,7.604871719284509,7.0964572513420325,5.2206366345323145,14.0
00-0030287,2015,17.0,2.0,2.0,0.0,8.0,5.714285714285714,5.0,0.0,4.635163280252101,7.671635335588679,7.0964572513420325,6.929091917225208,2.0
00-0030287,2015,19.0,3.0,1.0,0.0,6.0,1.0,3.5,0.0,3.963780665584346,7.643557932937249,7.0964572513420325,6.779218277229228,8.0
00-0030287,2015,20.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,3.8353677515186377,7.646759713698131,7.0964572513420325,7.698445739514423,6.0
00-0030287,2016,1.0,0.0,2.0,0.0,-8.0,0.0,0.0,0.0,4.056938776079777,7.646759713698131,7.0964572513420325,7.506107283942119,5.0
00-0030287,2016,2.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,4.258976728496787,7.648508427986754,7.0964572513420325,4.19822688608958,-8.0
00-0030287,2016,4.0,1.0,1.0,0.0,-5.0,2.0,9.0,0.0,4.1518150645859695,7.691535833101116,7.0964572513420325,7.121430372797512,3.0
00-0030287,2016,5.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,4.056938776079777,7.666660211210569,7.0964572513420325,5.582722728219083,-5.0
00-0030287,2016,6.0,5.0,0.0,0.0,0.0,3.1666666666666665,0.0,0.0,4.0076791974457775,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030287,2016,7.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,4.406708154037144,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030287,2016,8.0,0.0,1.0,0.0,0.0,3.5,0.0,0.0,4.190229093653209,7.646759713698131,7.0964572513420325,7.506107283942119,5.0
00-0030287,2016,10.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,4.258976728496787,7.726361703747882,7.0964572513420325,6.544415006080601,0.0
00-0030287,2016,11.0,5.0,2.0,0.0,-3.0,-0.5,0.0,0.0,3.8279116087430283,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030287,2016,12.0,0.0,5.0,0.0,24.0,4.2,1.0,0.0,4.247219046235523,7.618805457689724,7.0964572513420325,5.00478669582072,-3.0
00-0030287,2016,13.0,5.0,2.0,0.0,15.0,0.0,3.8,0.0,4.258976728496787,7.590237572943045,7.0964572513420325,6.307691429053026,24.0
00-0030287,2016,15.0,0.0,1.0,0.0,8.0,1.0,5.0,0.0,3.60926261502904,7.658409418085764,7.0964572513420325,7.908402010852823,15.0
00-0030287,2016,17.0,7.0,3.0,0.0,17.0,0.0,9.0,0.0,4.258976728496787,7.691535833101116,7.0964572513420325,8.08312265065903,8.0
00-0030287,2017,1.0,0.0,3.0,0.0,26.0,2.5714285714285716,2.6666666666666665,0.0,3.8227580777994694,7.6108310465681,7.0964572513420325,7.087695816850975,17.0
00-0030287,2017,2.0,2.0,5.0,0.0,1.0,0.0,11.666666666666666,0.0,4.258976728496787,7.743835972676474,7.0964572513420325,8.337840226870643,26.0
00-0030287,2017,3.0,5.0,8.0,0.0,47.0,5.5,2.4,0.0,4.371387836108299,7.5560912314796305,7.0964572513420325,3.807465401655391,1.0
00-0030287,2017,4.0,5.0,14.0,0.0,62.0,4.4,7.375,0.0,4.287091323185929,7.673070684871751,7.0964572513420325,6.641888450887849,47.0
00-0030287,2017,5.0,1.0,10.0,0.0,0.0,3.6,6.142857142857143,0.0,4.127602215384308,7.584106086230487,7.0964572513420325,5.276368318134737,62.0
00-0030287,2017,6.0,0.0,1.0,0.0,5.0,-2.0,6.5,0.0,3.962062487573585,7.6285652497777345,7.0964572513420325,2.3963033819602684,0.0
00-0030287,2017,9.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,4.258976728496787,7.646759713698131,7.0964572513420325,7.506107283942119,5.0
00-0030287,2017,10.0,2.0,6.0,0.0,24.0,0.0,4.666666666666667,0.0,4.258976728496787,7.640387696814405,7.0964572513420325,5.698646472384676,7.0
00-0030287,2017,13.0,2.0,6.0,0.0,62.0,2.0,4.333333333333333,0.0,4.054360036811891,7.587372342006429,7.0964572513420325,5.689239880162155,24.0
00-0030287,2017,14.0,3.0,2.0,0.0,5.0,-2.0,9.333333333333334,0.0,3.692042551901711,7.733003409967593,7.0964572513420325,9.415033876616626,62.0
00-0030287,2017,17.0,0.0,1.0,0.0,21.0,2.0,8.0,0.0,3.9653499552189815,7.688112388382794,7.0964572513420325,6.295282391390544,5.0
00-0030288,2014,9.0,0.0,3.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030288,2014,10.0,4.0,4.0,0.0,4.0,0.0,3.3333333333333335,0.0,4.258976728496787,7.620683263316868,7.0964572513420325,3.7539773901318574,-7.0
00-0030288,2014,11.0,2.0,3.0,0.0,16.0,3.0,0.75,0.0,4.049845099078579,7.549013247320217,7.0964572513420325,4.63772832067952,4.0
00-0030288,2014,15.0,3.0,0.0,0.0,0.0,0.5,12.0,0.0,3.918490979970574,7.748762081050859,7.0964572513420325,6.948790882404345,16.0
00-0030288,2014,18.0,1.0,3.0,0.0,13.0,4.666666666666667,0.0,0.0,4.311969165086565,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030288,2015,1.0,0.0,1.0,0.0,21.0,23.0,11.333333333333334,0.0,5.148016093900987,7.73890986430209,7.0964572513420325,6.532076079064455,13.0
00-0030288,2015,2.0,0.0,2.0,0.0,31.0,0.0,24.0,0.0,4.258976728496787,7.766162698772758,7.0964572513420325,10.583522573098978,21.0
00-0030288,2015,4.0,0.0,1.0,0.0,23.0,0.0,4.0,0.0,4.258976728496787,7.648508427986754,7.0964572513420325,10.48939340199247,31.0
00-0030288,2015,5.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,4.258976728496787,7.781088071907086,7.0964572513420325,10.968199484243584,23.0
00-0030288,2015,9.0,0.0,1.0,0.0,3.0,-2.0,0.0,0.0,3.962062487573585,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030288,2015,10.0,0.0,1.0,0.0,21.0,0.0,7.0,0.0,4.258976728496787,7.681585584344897,7.0964572513420325,7.121430372797512,3.0
00-0030288,2015,11.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,4.258976728496787,7.646759713698131,7.0964572513420325,10.583522573098978,21.0
00-0030288,2015,12.0,2.0,2.0,0.0,3.0,0.0,7.0,0.0,4.258976728496787,7.681585584344897,7.0964572513420325,7.890784195086726,7.0
00-0030288,2015,13.0,1.0,2.0,0.0,15.0,2.0,2.0,0.0,4.054360036811891,7.628706447788734,7.0964572513420325,5.972658467498088,3.0
00-0030288,2015,14.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,4.1518150645859695,7.628706447788734,7.0964572513420325,7.908402010852823,15.0
00-0030288,2015,16.0,0.0,1.0,0.0,6.0,0.0,5.0,0.0,4.258976728496787,7.671635335588679,7.0964572513420325,7.506107283942119,5.0
00-0030288,2015,17.0,0.0,2.0,0.0,30.0,0.0,8.0,0.0,4.258976728496787,7.686560708723007,7.0964572513420325,7.698445739514423,6.0
00-0030288,2015,18.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,4.258976728496787,7.6089044675907145,7.0964572513420325,10.328081440046242,30.0
00-0030288,2016,6.0,2.0,0.0,0.0,0.0,4.0,5.0,0.0,4.246691353092161,7.671635335588679,7.0964572513420325,6.352076550508297,-1.0
00-0030288,2016,7.0,4.0,1.0,0.0,-3.0,8.0,0.0,0.0,4.597836264177162,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030288,2016,11.0,0.0,1.0,0.0,5.0,5.75,10.0,0.0,4.506654163044959,7.696510957479226,7.0964572513420325,5.9673996393636894,-3.0
00-0030288,2016,12.0,5.0,2.0,0.0,-2.0,0.0,14.0,0.0,4.258976728496787,7.716411454991664,7.0964572513420325,7.506107283942119,5.0
00-0030288,2016,13.0,8.0,5.0,0.0,12.0,5.8,9.5,0.0,4.566197261838765,7.702963873531308,7.0964572513420325,5.166098657766948,-2.0
00-0030288,2016,14.0,9.0,2.0,0.0,3.0,4.75,5.6,0.0,4.398868986855106,7.634140011967435,7.0964572513420325,5.0032256756281726,12.0
00-0030288,2016,15.0,7.0,3.0,0.0,-1.0,5.0,3.0,0.0,4.488316154096754,7.638607437887744,7.0964572513420325,5.972658467498088,3.0
00-0030288,2016,16.0,12.0,4.0,0.0,3.0,4.571428571428571,6.0,0.0,4.339743206632963,7.660092130311942,7.0964572513420325,4.587406996811637,-1.0
00-0030288,2016,17.0,27.0,2.0,0.0,-2.0,3.5,6.25,0.0,3.9750709527227306,7.656856384575119,7.0964572513420325,4.515764730703399,3.0
00-0030288,2017,1.0,3.0,3.0,0.0,39.0,4.407407407407407,12.5,0.0,4.3441003754385985,7.732666843828338,7.0964572513420325,5.166098657766948,-2.0
00-0030288,2017,2.0,2.0,4.0,0.0,23.0,5.0,2.6666666666666665,0.0,4.355296566320013,7.6108310465681,7.0964572513420325,10.143604374676833,39.0
00-0030288,2017,7.0,6.0,1.0,0.0,6.0,1.5,10.25,0.0,4.009070351198119,7.735287757124139,7.0964572513420325,6.955036530225822,23.0
00-0030288,2017,8.0,4.0,7.0,0.0,17.0,5.166666666666667,11.0,0.0,4.467800439266019,7.701486081857335,7.0964572513420325,7.698445739514423,6.0
00-0030288,2017,10.0,10.0,3.0,0.0,10.0,3.75,9.714285714285714,0.0,4.1744293892512285,7.753616920064368,7.0964572513420325,4.556187893923234,17.0
00-0030288,2017,11.0,5.0,6.0,0.0,6.0,3.6,9.0,0.0,4.039902619920844,7.7044271056814,7.0964572513420325,6.115361275724566,10.0
00-0030288,2017,12.0,13.0,2.0,0.0,2.0,3.2,3.5,0.0,4.047857661483498,7.563100497346234,7.0964572513420325,3.9243900923679322,6.0
00-0030288,2017,13.0,12.0,4.0,0.0,10.0,3.8461538461538463,1.5,0.0,4.096743231900875,7.623755952739229,7.0964572513420325,5.81134650555186,2.0
00-0030288,2017,14.0,5.0,5.0,0.0,-4.0,6.5,6.25,0.0,5.09726257644888,7.656856384575119,7.0964572513420325,5.3695098605362475,10.0
00-0030288,2017,15.0,4.0,1.0,0.0,4.0,1.6,9.0,0.0,3.7288794458802554,7.717066841235728,7.0964572513420325,3.2639380043950355,-4.0
00-0030288,2017,20.0,1.0,1.0,0.0,4.0,3.0,5.0,0.0,4.049845099078579,7.671635335588679,7.0964572513420325,7.313768828369815,4.0
00-0030288,2017,21.0,3.0,1.0,0.0,-2.0,5.0,0.0,0.0,4.294129497345257,7.646759713698131,7.0964572513420325,7.313768828369815,4.0
00-0030288,2018,1.0,18.0,3.0,0.0,25.0,6.0,46.0,0.0,4.485278770020357,7.875615435091166,7.0964572513420325,6.159738094935993,-2.0
00-0030288,2018,2.0,6.0,0.0,0.0,0.0,3.5555555555555554,1.6666666666666667,0.0,3.926477945848212,7.596052721444947,7.0964572513420325,8.198935292424014,25.0
00-0030288,2018,3.0,0.0,3.0,0.0,8.0,3.6666666666666665,0.0,0.0,4.122709507900837,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0030288,2018,13.0,7.0,2.0,0.0,-7.0,0.0,8.666666666666666,0.0,4.258976728496787,7.699500997307016,7.0964572513420325,5.837551406831306,8.0
00-0030288,2018,14.0,4.0,2.0,0.0,-3.0,2.857142857142857,10.5,0.0,3.8966130962042542,7.712864863630318,7.0964572513420325,4.359538848035809,-7.0
00-0030288,2018,15.0,4.0,3.0,0.0,2.0,0.5,1.5,0.0,3.6345641318364152,7.623755952739229,7.0964572513420325,5.00478669582072,-3.0
00-0030288,2018,16.0,13.0,5.0,0.0,5.0,6.25,6.0,0.0,4.589710356493391,7.660092130311942,7.0964572513420325,5.004121800151527,2.0
00-0030288,2018,17.0,5.0,2.0,0.0,13.0,3.0,8.0,0.0,3.764216855599912,7.692676597333289,7.0964572513420325,4.242287319463675,5.0
00-0030288,2018,19.0,4.0,1.0,0.0,0.0,2.8,9.0,0.0,3.968113107582687,7.698013378481804,7.0964572513420325,7.585778086960367,13.0
00-0030288,2018,20.0,12.0,4.0,0.0,0.0,3.0,7.0,0.0,4.049845099078579,7.681585584344897,7.0964572513420325,6.544415006080601,0.0
00-0030288,2018,21.0,7.0,2.0,0.0,5.0,3.4166666666666665,5.75,0.0,3.9438989631747816,7.647052463006491,7.0964572513420325,4.149873960775036,0.0
00-0030288,2019,1.0,8.0,8.0,0.0,14.0,6.142857142857143,7.5,0.0,4.745945807859279,7.683161893333288,7.0964572513420325,6.295282391390544,5.0
